product_prices,product_page_links,product_ids,image_links
84.99,/en_ca/productpage.1137412002.html,1137412002,"//lp2.hm.com/hmgoepprod?set=source[/e4/43/e443fe5f21a14f11770b5464c1c0e3d60b8a4d2b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1073105002.html,1073105002,"//lp2.hm.com/hmgoepprod?set=source[/b5/07/b50721f0688076437d0046fd9f5b4315d3e70a42.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1115024002.html,1115024002,"//lp2.hm.com/hmgoepprod?set=source[/30/8f/308fcfdb6bed60c8a3d1a6611d0a7346ff1c7ca8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1154696005.html,1154696005,"//lp2.hm.com/hmgoepprod?set=source[/94/c3/94c3a568763626d58a0b1f239e3a6a7e60d2cf60.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
44.99,/en_ca/productpage.1145647001.html,1145647001,"//lp2.hm.com/hmgoepprod?set=source[/95/f0/95f070118cb033318470f69c4f7599c2c7caad1a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1126651004.html,1126651004,"//lp2.hm.com/hmgoepprod?set=source[/d1/e8/d1e85a5028b53379f33170e6c72a68b0c4afabbb.jpg],origin[dam],category[ladies_dresses_bodycon],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1139420002.html,1139420002,"//lp2.hm.com/hmgoepprod?set=source[/db/7a/db7a882ee389df88d878d7433b4c384875d0b70d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1087843002.html,1087843002,"//lp2.hm.com/hmgoepprod?set=source[/94/9b/949b6d44fc70a98fabb7629c3cbee7910509f82e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1125729002.html,1125729002,"//lp2.hm.com/hmgoepprod?set=source[/48/f5/48f567d30345a137c811ddbb94e23c51166b0eeb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1128506001.html,1128506001,"//lp2.hm.com/hmgoepprod?set=source[/cb/6f/cb6f96f6c6251bb5c4beba695e1044040f6956b2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1089853001.html,1089853001,"//lp2.hm.com/hmgoepprod?set=source[/79/fc/79fc1d5c232827e623b38225cd2089be7866f55b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1138606001.html,1138606001,"//lp2.hm.com/hmgoepprod?set=source[/18/da/18dacf1f7608fc5791b424dc14bc595c0f95b231.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1114415001.html,1114415001,"//lp2.hm.com/hmgoepprod?set=source[/40/f8/40f88a699104807fc34082ca0c3b6aa7e24def88.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
49.99,/en_ca/productpage.1104720005.html,1104720005,"//lp2.hm.com/hmgoepprod?set=source[/75/c6/75c6d70cd823ed08c9b391293f515bd1cd9966b5.jpg],origin[dam],category[ladies_divided_dresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1155349002.html,1155349002,"//lp2.hm.com/hmgoepprod?set=source[/52/c9/52c9f22f090d371c21c500a14f81f003ec096cc5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[3]&call=url[file:/product/main]"
37.99,/en_ca/productpage.1109685003.html,1109685003,"//lp2.hm.com/hmgoepprod?set=source[/60/2f/602f06c6ef6b34c89ddc658fff2857dbeac1ed53.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
184.0,/en_ca/productpage.1100989002.html,1100989002,"//lp2.hm.com/hmgoepprod?set=source[/9d/25/9d25b77b0ac0e4316f2d69226a0997d2b1c7a47f.jpg],origin[dam],category[ladies_premium_selection_dresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
49.99,/en_ca/productpage.1058466009.html,1058466009,"//lp2.hm.com/hmgoepprod?set=source[/58/93/5893a95bc6f4f13ef061293d58a355fc7c8c043a.jpg],origin[dam],category[ladies_dresses_longsleevedress],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1141792001.html,1141792001,"//lp2.hm.com/hmgoepprod?set=source[/8d/81/8d8153f40a20efac8a14d03dd3a83e07722d305f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
49.99,/en_ca/productpage.1120613003.html,1120613003,"//lp2.hm.com/hmgoepprod?set=source[/81/fe/81fe50e05ae772ce70ff5c332c51c822dbea79f1.jpg],origin[dam],category[ladies_dresses_shortdresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1135021001.html,1135021001,"//lp2.hm.com/hmgoepprod?set=source[/59/c6/59c6235aabe1a528349bb939ac424877525bf5db.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1076021001.html,1076021001,"//lp2.hm.com/hmgoepprod?set=source[/79/95/7995fd4d9aca6aa4c5f85d22ca19dc1cbe6c159b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1076023006.html,1076023006,"//lp2.hm.com/hmgoepprod?set=source[/71/a5/71a5d15ef63e8164bdf71c0975a1e87551d47ac1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
49.99,/en_ca/productpage.1135028001.html,1135028001,"//lp2.hm.com/hmgoepprod?set=source[/71/41/71411deb67c538fd5c346627189c7aa91a0a6159.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1127752008.html,1127752008,"//lp2.hm.com/hmgoepprod?set=source[/37/f2/37f2a1d2147f2bc01ca6e95872b77b1de7522759.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1112323001.html,1112323001,"//lp2.hm.com/hmgoepprod?set=source[/fb/af/fbaf8640fb510661baf911d3b201c3cbcfb932c2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
44.99,/en_ca/productpage.1139612001.html,1139612001,"//lp2.hm.com/hmgoepprod?set=source[/84/fd/84fd955810698cefb3fda474e9b1b05422ebf81b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.0954938001.html,954938001,"//lp2.hm.com/hmgoepprod?set=source[/24/c7/24c7ea1623e3627c851691c53b61024480e3a044.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
37.99,/en_ca/productpage.1095319001.html,1095319001,"//lp2.hm.com/hmgoepprod?set=source[/c6/c5/c6c5740f26df0e4d37ca1c99092680bd8cabe8e4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1129990002.html,1129990002,"//lp2.hm.com/hmgoepprod?set=source[/5b/05/5b05ce789ba6df4149b21df04a7afaa0eca8ef0f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1129519001.html,1129519001,"//lp2.hm.com/hmgoepprod?set=source[/75/46/754649e291eb381138188896e113ccd1c7a47fd4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
74.99,/en_ca/productpage.1128657002.html,1128657002,"//lp2.hm.com/hmgoepprod?set=source[/48/ca/48ca49af963d1ba62727efdd4f93928ef08605cc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
49.99,/en_ca/productpage.1117571001.html,1117571001,"//lp2.hm.com/hmgoepprod?set=source[/c3/6c/c36c383e2e366cb944903d0e90e31d861d6e39eb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1106798003.html,1106798003,"//lp2.hm.com/hmgoepprod?set=source[/fe/a5/fea5f07b38bf7530360f6364f546bf5a6e38902f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
49.99,/en_ca/productpage.1104720004.html,1104720004,"//lp2.hm.com/hmgoepprod?set=source[/a6/68/a668e7332c7cc8aac5ab4caaaa787680e78657a4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
37.99,/en_ca/productpage.1148535002.html,1148535002,"//lp2.hm.com/hmgoepprod?set=source[/79/33/79339c266808d413da7f240d538bc26689e6eebf.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
104.0,/en_ca/productpage.1128232001.html,1128232001,"//lp2.hm.com/hmgoepprod?set=source[/b9/44/b9441026a30f3d9234137ddc4272081d9feec51f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
49.99,/en_ca/productpage.1108104001.html,1108104001,"//lp2.hm.com/hmgoepprod?set=source[/81/55/81553a251df332edf7fbf8c43e341d9cb1826006.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
44.99,/en_ca/productpage.1125188003.html,1125188003,"//lp2.hm.com/hmgoepprod?set=source[/a9/ef/a9efccb7708ff31f40c4f6dd52e7cf052e26016a.jpg],origin[dam],category[Ladies_dresses_wrap],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.0979874016.html,979874016,"//lp2.hm.com/hmgoepprod?set=source[/d1/16/d116168c4082f673beef61604960366b0e3fb0c1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
44.99,/en_ca/productpage.1145278001.html,1145278001,"//lp2.hm.com/hmgoepprod?set=source[/9a/97/9a979690e3a87b567121b8f693c08f2387770c72.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1080284001.html,1080284001,"//lp2.hm.com/hmgoepprod?set=source[/1b/b6/1bb67b4d4171ce40a817c989c8d6400a2feaad8e.jpg],origin[dam],category[ladies_dresses_camidresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
84.99,/en_ca/productpage.1122986002.html,1122986002,"//lp2.hm.com/hmgoepprod?set=source[/be/78/be783946eb1714f2e4494bc0b43cc10162bcbe50.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
74.99,/en_ca/productpage.1152961001.html,1152961001,"//lp2.hm.com/hmgoepprod?set=source[/dc/e2/dce2d83f7982f17a429569dee258fb00c98c2410.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1134650001.html,1134650001,"//lp2.hm.com/hmgoepprod?set=source[/20/f9/20f98facc9f333fff0acc91e4a8910fb2f0e3a09.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1146222001.html,1146222001,"//lp2.hm.com/hmgoepprod?set=source[/6c/30/6c3032f76deb29ae24c3b1c4a664f1c4ad9e8b99.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1106955004.html,1106955004,"//lp2.hm.com/hmgoepprod?set=source[/3b/31/3b31ca0992ae7516120497294ba341294d8ff752.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1126651003.html,1126651003,"//lp2.hm.com/hmgoepprod?set=source[/ec/8b/ec8be943ed939e46f4fb39b5afba4e18aa4b6b88.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1009167009.html,1009167009,"//lp2.hm.com/hmgoepprod?set=source[/27/1c/271c6afcabc874f06382e7448e5e7588cd12dac1.jpg],origin[dam],category[ladies_dresses_bodycon],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1127693001.html,1127693001,"//lp2.hm.com/hmgoepprod?set=source[/7f/2f/7f2fc3d1ab152a46043f60da71633e3c5e7bfee8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1063047001.html,1063047001,"//lp2.hm.com/hmgoepprod?set=source[/9a/bc/9abc6575c287a1b4e9fc34e8f05db4d91cc51020.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
79.99,/en_ca/productpage.1088891001.html,1088891001,"//lp2.hm.com/hmgoepprod?set=source[/fa/3b/fa3ba4616f8625b6679022e5bae9ab2105a2132f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
129.0,/en_ca/productpage.1110303001.html,1110303001,"//lp2.hm.com/hmgoepprod?set=source[/03/20/03209033d24aa54e7fb6b39d2acc0609b09501d9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1074253003.html,1074253003,"//lp2.hm.com/hmgoepprod?set=source[/21/19/2119f8742c26409f857c3503c159b2457ef72378.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1129951005.html,1129951005,"//lp2.hm.com/hmgoepprod?set=source[/39/be/39be2913969115c7780448ebb643d4b47df3e14f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1134304001.html,1134304001,"//lp2.hm.com/hmgoepprod?set=source[/64/2c/642c37b65cf98920cc81d7173134475168790e91.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
37.99,/en_ca/productpage.1064391003.html,1064391003,"//lp2.hm.com/hmgoepprod?set=source[/12/1a/121aa5d431b043b53adbd6c57c6de77e2baeac44.jpg],origin[dam],category[ladies_dresses_mididresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
74.99,/en_ca/productpage.1118284002.html,1118284002,"//lp2.hm.com/hmgoepprod?set=source[/41/e8/41e81fcfd70adfd092114a54bb33e7221214eafc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1103334002.html,1103334002,"//lp2.hm.com/hmgoepprod?set=source[/b1/b2/b1b22e8eac38df47974bd1fb8506d3dd0f494883.jpg],origin[dam],category[ladies_dresses_mididresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1089853007.html,1089853007,"//lp2.hm.com/hmgoepprod?set=source[/0b/90/0b907f9cae530d10f50f06e737bc2383d0f3bb5e.jpg],origin[dam],category[ladies_basics_dressesskirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1154836001.html,1154836001,"//lp2.hm.com/hmgoepprod?set=source[/ff/80/ff802925f018d509e62e16d07f7475fd5bb68047.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1131053001.html,1131053001,"//lp2.hm.com/hmgoepprod?set=source[/4f/a1/4fa190c04f1095e7879e6c7c4770416858c90abf.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
84.99,/en_ca/productpage.1144261001.html,1144261001,"//lp2.hm.com/hmgoepprod?set=source[/97/30/973013e3a065bde5ad262e825b202d5bb2074468.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1089853002.html,1089853002,"//lp2.hm.com/hmgoepprod?set=source[/f4/38/f438ca5b2ce207f570b7d862337449607fbd8ed6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1151722003.html,1151722003,"//lp2.hm.com/hmgoepprod?set=source[/5b/ca/5bca8d7c1680bec5e5122491c19208af8902048b.jpg],origin[dam],category[ladies_dresses_longsleevedress],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1136632001.html,1136632001,"//lp2.hm.com/hmgoepprod?set=source[/2c/57/2c574377df7fdea19706c460700cf45c73540071.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
84.99,/en_ca/productpage.1129881001.html,1129881001,"//lp2.hm.com/hmgoepprod?set=source[/f2/72/f272c9f5f47dc01d0bc0439e412a3813992e5312.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
84.99,/en_ca/productpage.1117565001.html,1117565001,"//lp2.hm.com/hmgoepprod?set=source[/f3/24/f324f0e32a4252fb90c32a9d223e31c393dffe85.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1130289001.html,1130289001,"//lp2.hm.com/hmgoepprod?set=source[/d8/72/d8725f509c1036dbf9dc692c4cdb969efdc77ab3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1119140001.html,1119140001,"//lp2.hm.com/hmgoepprod?set=source[/86/4b/864b88d338c4f56561a41e30dfa5a9bb53670b66.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1126146001.html,1126146001,"//lp2.hm.com/hmgoepprod?set=source[/4d/53/4d5388fb9c99740689acce0429aeaa65fd384617.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1159921001.html,1159921001,"//lp2.hm.com/hmgoepprod?set=source[/d3/35/d3355ed8849e572780c749a7ddfe558f78cfff51.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
49.99,/en_ca/productpage.1125974001.html,1125974001,"//lp2.hm.com/hmgoepprod?set=source[/3d/ab/3dab8c59460b3f80eaca76e67e9b015b3371ec27.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1123479001.html,1123479001,"//lp2.hm.com/hmgoepprod?set=source[/e4/00/e40056e8f6aabe50b1955145d974c41473a517cb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
32.99,/en_ca/productpage.1074871003.html,1074871003,"//lp2.hm.com/hmgoepprod?set=source[/97/48/9748adffff9382c9cc77572fd7562152f5fedee8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1087720007.html,1087720007,"//lp2.hm.com/hmgoepprod?set=source[/2b/d1/2bd121f92e575e28e26fa918fd6e9c40f2a10b3e.jpg],origin[dam],category[ladies_dresses_camidresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1056400002.html,1056400002,"//lp2.hm.com/hmgoepprod?set=source[/59/bf/59bf5dc952dd7e59b1de2955c40c9bf2811bf9b3.jpg],origin[dam],category[ladies_dresses_longsleevedress],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1074253001.html,1074253001,"//lp2.hm.com/hmgoepprod?set=source[/c1/b0/c1b0138b8735a0d7f1a2cc7c99e8d46be38cd3c5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1119143001.html,1119143001,"//lp2.hm.com/hmgoepprod?set=source[/0d/e0/0de0056aee6fb311092ebd885ed2fddb228d109e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
32.99,/en_ca/productpage.1135076003.html,1135076003,"//lp2.hm.com/hmgoepprod?set=source[/80/fa/80fa3edc7ad04b6655ba4ed4d6bded7d0f6a1cae.jpg],origin[dam],category[ladies_dresses_longsleevedress],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
74.99,/en_ca/productpage.1127857001.html,1127857001,"//lp2.hm.com/hmgoepprod?set=source[/8c/a2/8ca2436e6cbc7f52bf1f7f6401b65efa0967abf5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1080284006.html,1080284006,"//lp2.hm.com/hmgoepprod?set=source[/b9/9a/b99a1918e9f4f8e038a2c5199fb3df96a54c8f4f.jpg],origin[dam],category[ladies_dresses_camidresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
32.99,/en_ca/productpage.1121956001.html,1121956001,"//lp2.hm.com/hmgoepprod?set=source[/8c/96/8c96582a32bf4bdf6fa67fc363b1e0cc93e2be31.jpg],origin[dam],category[Ladies_dresses_wrap],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
74.99,/en_ca/productpage.1135096001.html,1135096001,"//lp2.hm.com/hmgoepprod?set=source[/03/5c/035ca7ffc191137bb81b0ac78ca5a65aa5b6109a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1122529002.html,1122529002,"//lp2.hm.com/hmgoepprod?set=source[/83/78/8378c2b879d23f4dfa57a791232b31004948cf8a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
49.99,/en_ca/productpage.1089670004.html,1089670004,"//lp2.hm.com/hmgoepprod?set=source[/a2/c1/a2c189f39b79a8fd28ea79efea6e70644c8cd7a8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
119.0,/en_ca/productpage.1078696001.html,1078696001,"//lp2.hm.com/hmgoepprod?set=source[/0a/66/0a668860fede55f9f4ec5608289aca11c0a1c361.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
44.99,/en_ca/productpage.1129220002.html,1129220002,"//lp2.hm.com/hmgoepprod?set=source[/ad/d8/add8b56fbc10a28f952cfa4977b4e472a30a9591.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
